id,observed_on,latitude,longitude,place_county_name,place_state_name,place_country_name,scientific_name,common_name,taxon_family_name,taxon_genus_name,taxon_species_name,taxon_subspecies_name
16172754,2018-09-02,31.7065916667,-110.86367,Santa Cruz,Arizona,United States,Celastrina echo,Echo Azure,Lycaenidae,Celastrina,Celastrina echo,
16172804,2018-09-02,31.7066033333,-110.8637083333,Santa Cruz,Arizona,United States,Celastrina echo,Echo Azure,Lycaenidae,Celastrina,Celastrina echo,
16172826,2018-09-02,31.706475,-110.8637783333,Santa Cruz,Arizona,United States,Celastrina echo,Echo Azure,Lycaenidae,Celastrina,Celastrina echo,
16172902,2018-09-02,31.7062966667,-110.8639,Santa Cruz,Arizona,United States,Libytheana carinenta,American Snout,Nymphalidae,Libytheana,Libytheana carinenta,
16173016,2018-09-02,31.7066283333,-110.8634033333,Santa Cruz,Arizona,United States,Celastrina echo,Echo Azure,Lycaenidae,Celastrina,Celastrina echo,
16173040,2018-09-02,31.7070383333,-110.8630833333,Santa Cruz,Arizona,United States,Celastrina echo,Echo Azure,Lycaenidae,Celastrina,Celastrina echo,
16173135,2018-09-02,31.70692,-110.8633283333,Santa Cruz,Arizona,United States,Celastrina echo,Echo Azure,Lycaenidae,Celastrina,Celastrina echo,
16173170,2018-09-02,31.706925,-110.8633283333,Santa Cruz,Arizona,United States,Celastrina echo,Echo Azure,Lycaenidae,Celastrina,Celastrina echo,
16173203,2018-09-02,31.7067083333,-110.8635866667,Santa Cruz,Arizona,United States,Libytheana carinenta,American Snout,Nymphalidae,Libytheana,Libytheana carinenta,
16173258,2018-09-02,31.7064716667,-110.8637,Santa Cruz,Arizona,United States,Celastrina echo,Echo Azure,Lycaenidae,Celastrina,Celastrina echo,
16175380,2018-09-03,41.3160992702,-111.5743941838,Weber,Utah,United States,Speyeria coronis,Coronis Fritillary,Nymphalidae,Speyeria,Speyeria coronis,
16175444,2018-09-03,41.314780617,-111.5765567407,Weber,Utah,United States,Phyciodes pulchella,Field Crescent,Nymphalidae,Phyciodes,Phyciodes pulchella,
16175512,2018-09-03,41.3144004948,-111.5781347705,Weber,Utah,United States,Speyeria coronis,Coronis Fritillary,Nymphalidae,Speyeria,Speyeria coronis,
16175536,2018-09-03,41.314383138,-111.5782753358,Weber,Utah,United States,Speyeria coronis,Coronis Fritillary,Nymphalidae,Speyeria,Speyeria coronis,
16175691,2018-09-03,45.5988350977,-110.9566977528,Gallatin,Montana,United States,Lycaena helloides,Purplish Copper,Lycaenidae,Lycaena,Lycaena helloides,
16175757,2018-09-03,45.5985831377,-110.9576358554,Gallatin,Montana,United States,Colias philodice,Clouded Sulphur,Pieridae,Colias,Colias philodice,
16176704,2018-09-03,35.28030495,-111.52735575,Coconino,Arizona,United States,Papilio machaon bairdii,Baird's Swallowtail,Papilionidae,Papilio,Papilio machaon,Papilio machaon bairdii
16176860,2018-09-03,35.28032102,-111.52732843,Coconino,Arizona,United States,Papilio machaon bairdii,Baird's Swallowtail,Papilionidae,Papilio,Papilio machaon,Papilio machaon bairdii
16176994,2018-09-03,35.28012557,-111.52731922,Coconino,Arizona,United States,Papilio machaon bairdii,Baird's Swallowtail,Papilionidae,Papilio,Papilio machaon,Papilio machaon bairdii
16177362,2018-09-03,45.5987470458,-110.9577594047,Gallatin,Montana,United States,Polygonia satyrus,Satyr Comma,Nymphalidae,Polygonia,Polygonia satyrus,
16241956,2018-09-05,41.34433154,-111.54054632,Weber,Utah,United States,Phyciodes pulchella camillus,Camillus Crescent,Nymphalidae,Phyciodes,Phyciodes pulchella,Phyciodes pulchella camillus
16241985,2018-09-05,41.34436755,-111.5403876,Weber,Utah,United States,Apodemia mormo,Mormon Metalmark,Riodinidae,Apodemia,Apodemia mormo,
16241993,2018-09-05,41.34434866,-111.5405125,Weber,Utah,United States,Phyciodes pulchella camillus,Camillus Crescent,Nymphalidae,Phyciodes,Phyciodes pulchella,Phyciodes pulchella camillus
16242002,2018-09-05,41.34434371,-111.54048707,Weber,Utah,United States,Apodemia mormo,Mormon Metalmark,Riodinidae,Apodemia,Apodemia mormo,
16242013,2018-09-05,41.34432771,-111.54049157,Weber,Utah,United States,Apodemia mormo,Mormon Metalmark,Riodinidae,Apodemia,Apodemia mormo,
16242025,2018-09-05,41.34446221,-111.54051474,Weber,Utah,United States,Hesperia colorado,Western Branded Skipper,Hesperiidae,Hesperia,Hesperia colorado,
16242033,2018-09-05,41.34433147,-111.54049365,Weber,Utah,United States,Ochlodes sylvanoides,Woodland Skipper,Hesperiidae,Ochlodes,Ochlodes sylvanoides,
16242039,2018-09-05,41.34432528,-111.54046407,Weber,Utah,United States,Apodemia mormo,Mormon Metalmark,Riodinidae,Apodemia,Apodemia mormo,
16242056,2018-09-05,41.34439148,-111.54051185,Weber,Utah,United States,Speyeria coronis,Coronis Fritillary,Nymphalidae,Speyeria,Speyeria coronis,
16242068,2018-09-05,41.3441496,-111.54035094,Weber,Utah,United States,Apodemia mormo,Mormon Metalmark,Riodinidae,Apodemia,Apodemia mormo,
16242076,2018-09-05,41.34437028,-111.54056171,Weber,Utah,United States,Phyciodes pulchella camillus,Camillus Crescent,Nymphalidae,Phyciodes,Phyciodes pulchella,Phyciodes pulchella camillus
16278570,2018-09-03,48.9472283333,-121.6804716667,Whatcom,Washington,United States,Parnassius clodius,Clodius Parnassian,Papilionidae,Parnassius,Parnassius clodius,
16278581,2018-09-03,48.94728,-121.680625,Whatcom,Washington,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
16278602,2018-09-03,48.9470883333,-121.6806416667,Whatcom,Washington,United States,Celastrina echo,Echo Azure,Lycaenidae,Celastrina,Celastrina echo,
16278606,2018-09-03,48.9471666667,-121.68038,Whatcom,Washington,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
16278663,2018-09-03,48.94745,-121.6801916667,Whatcom,Washington,United States,Plebejus anna,Anna's Blue,Lycaenidae,Plebejus,Plebejus anna,
16297582,2018-08-13,48.9161987305,-121.6452255249,Whatcom,Washington,United States,Plebejus anna,Anna's Blue,Lycaenidae,Plebejus,Plebejus anna,
16297651,2018-08-13,48.91621063,-121.64512847,Whatcom,Washington,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
16297695,2018-08-13,48.9162139893,-121.6452407837,Whatcom,Washington,United States,Plebejus anna,Anna's Blue,Lycaenidae,Plebejus,Plebejus anna,
16297718,2018-08-13,48.9162101746,-121.6452407837,Whatcom,Washington,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
16297739,2018-08-13,48.9161987305,-121.6449584961,Whatcom,Washington,United States,Boloria chariclea,Arctic Fritillary,Nymphalidae,Boloria,Boloria chariclea,
16297762,2018-08-13,48.9160194397,-121.64427948,Whatcom,Washington,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
16317744,2018-09-06,48.95334035,-121.66759343,Whatcom,Washington,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
16317759,2018-09-06,48.9532394409,-121.6674804688,Whatcom,Washington,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
16317768,2018-09-06,48.95336464,-121.66753583,Whatcom,Washington,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
16317780,2018-09-06,48.9533355,-121.66769238,Whatcom,Washington,United States,Lycaena mariposa,Mariposa Copper,Lycaenidae,Lycaena,Lycaena mariposa,
16317794,2018-09-06,48.95340262,-121.66754568,Whatcom,Washington,United States,Speyeria hydaspe,Hydaspe Fritillary,Nymphalidae,Speyeria,Speyeria hydaspe,
16317804,2018-09-06,48.95336878,-121.66756111,Whatcom,Washington,United States,Plebejus anna,Anna's Blue,Lycaenidae,Plebejus,Plebejus anna,
16317823,2018-09-06,48.95328548,-121.66761023,Whatcom,Washington,United States,Boloria chariclea,Arctic Fritillary,Nymphalidae,Boloria,Boloria chariclea,
16317833,2018-09-06,48.95319307,-121.66814973,Whatcom,Washington,United States,Boloria chariclea,Arctic Fritillary,Nymphalidae,Boloria,Boloria chariclea,
16317843,2018-09-06,48.95327905,-121.66756052,Whatcom,Washington,United States,Boloria chariclea,Arctic Fritillary,Nymphalidae,Boloria,Boloria chariclea,
16317851,2018-09-06,48.9532323,-121.66760997,Whatcom,Washington,United States,Lycaena mariposa,Mariposa Copper,Lycaenidae,Lycaena,Lycaena mariposa,
16317863,2018-09-06,48.95323941,-121.66754893,Whatcom,Washington,United States,Boloria epithore,Pacific Fritillary,Nymphalidae,Boloria,Boloria epithore,
16317877,2018-09-06,48.95328611,-121.66756529,Whatcom,Washington,United States,Lycaena helloides,Purplish Copper,Lycaenidae,Lycaena,Lycaena helloides,
16317885,2018-09-06,48.95321734,-121.66762045,Whatcom,Washington,United States,Boloria chariclea,Arctic Fritillary,Nymphalidae,Boloria,Boloria chariclea,
16317900,2018-09-06,48.95324631,-121.66759622,Whatcom,Washington,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
16317911,2018-09-06,48.95330681,-121.66753015,Whatcom,Washington,United States,Lycaena mariposa,Mariposa Copper,Lycaenidae,Lycaena,Lycaena mariposa,
16317930,2018-09-06,48.95330818,-121.66768518,Whatcom,Washington,United States,Lycaena mariposa,Mariposa Copper,Lycaenidae,Lycaena,Lycaena mariposa,
16317935,2018-09-06,48.95323792,-121.66759218,Whatcom,Washington,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
16317945,2018-09-06,48.95326206,-121.66761615,Whatcom,Washington,United States,Speyeria hydaspe,Hydaspe Fritillary,Nymphalidae,Speyeria,Speyeria hydaspe,
16317953,2018-09-06,48.95320222,-121.6676104,Whatcom,Washington,United States,Boloria chariclea,Arctic Fritillary,Nymphalidae,Boloria,Boloria chariclea,
16317961,2018-09-06,48.95325571,-121.66765644,Whatcom,Washington,United States,Lycaena mariposa,Mariposa Copper,Lycaenidae,Lycaena,Lycaena mariposa,
16317969,2018-09-06,48.95324747,-121.66760501,Whatcom,Washington,United States,Lycaena mariposa,Mariposa Copper,Lycaenidae,Lycaena,Lycaena mariposa,
16317984,2018-09-06,48.9532216,-121.66759077,Whatcom,Washington,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
16317995,2018-09-06,48.9532677,-121.6676025,Whatcom,Washington,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
16318035,2018-09-06,48.95326312,-121.66756793,Whatcom,Washington,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
16318040,2018-09-06,48.95330012,-121.66747525,Whatcom,Washington,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
16318047,2018-09-06,48.95347799,-121.66756068,Whatcom,Washington,United States,Plebejus anna,Anna's Blue,Lycaenidae,Plebejus,Plebejus anna,
16318064,2018-09-06,48.95337061,-121.66751181,Whatcom,Washington,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
16318080,2018-09-06,48.95332328,-121.66755153,Whatcom,Washington,United States,Lycaena mariposa,Mariposa Copper,Lycaenidae,Lycaena,Lycaena mariposa,
16318095,2018-09-06,48.9533328,-121.66754536,Whatcom,Washington,United States,Boloria chariclea,Arctic Fritillary,Nymphalidae,Boloria,Boloria chariclea,
16318105,2018-09-06,48.95335444,-121.66744717,Whatcom,Washington,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
16318120,2018-09-06,48.95335403,-121.66751612,Whatcom,Washington,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
16318132,2018-09-06,48.95362131,-121.66734047,Whatcom,Washington,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
16318154,2018-09-06,48.95333276,-121.66716368,Whatcom,Washington,United States,Speyeria hydaspe,Hydaspe Fritillary,Nymphalidae,Speyeria,Speyeria hydaspe,
16318179,2018-09-06,48.95340813,-121.66709536,Whatcom,Washington,United States,Polygonia gracilis,Hoary Comma,Nymphalidae,Polygonia,Polygonia gracilis,
16318188,2018-09-06,48.95368026,-121.66701993,Whatcom,Washington,United States,Lycaena helloides,Purplish Copper,Lycaenidae,Lycaena,Lycaena helloides,
16318209,2018-09-06,48.95369305,-121.66686144,Whatcom,Washington,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
16379358,2018-09-09,39.17466902,-120.31545647,Placer,California,United States,Lycaena editha,Edith's Copper,Lycaenidae,Lycaena,Lycaena editha,
16379370,2018-09-09,39.17467034,-120.3160331,Placer,California,United States,Speyeria cybele,Great Spangled Fritillary,Nymphalidae,Speyeria,Speyeria cybele,
16379374,2018-09-09,39.17458888,-120.31574672,Placer,California,United States,Speyeria cybele,Great Spangled Fritillary,Nymphalidae,Speyeria,Speyeria cybele,
16379382,2018-09-09,39.17468787,-120.31571376,Placer,California,United States,Phyciodes mylitta,Mylitta Crescent,Nymphalidae,Phyciodes,Phyciodes mylitta,
16528161,2018-09-14,35.28030133,-111.52739179,Coconino,Arizona,United States,Chlosyne californica,California Patch,Nymphalidae,Chlosyne,Chlosyne californica,
16528175,2018-09-14,35.28129229,-111.52878271,Coconino,Arizona,United States,Echinargus isola,Reakirt's Blue,Lycaenidae,Echinargus,Echinargus isola,
16554554,2018-09-09,38.7499504089,-120.00365448,El Dorado,California,United States,Nymphalis antiopa,Mourning Cloak,Nymphalidae,Nymphalis,Nymphalis antiopa,
16577838,2018-09-15,41.3134725607,-111.5797114489,Weber,Utah,United States,Phyciodes pulchella,Field Crescent,Nymphalidae,Phyciodes,Phyciodes pulchella,
16577844,2018-09-15,41.3138410712,-111.5794268423,Weber,Utah,United States,Danaus plexippus,Monarch,Nymphalidae,Danaus,Danaus plexippus,
16577849,2018-09-15,41.3140649891,-111.5792864299,Weber,Utah,United States,Speyeria hesperis tetonia,,Nymphalidae,Speyeria,Speyeria hesperis,Speyeria hesperis tetonia
16577856,2018-09-15,41.3143650018,-111.5784116292,Weber,Utah,United States,Speyeria zerene platina,,Nymphalidae,Speyeria,Speyeria zerene,Speyeria zerene platina
16577870,2018-09-15,41.3142793687,-111.5784679665,Weber,Utah,United States,Speyeria zerene platina,,Nymphalidae,Speyeria,Speyeria zerene,Speyeria zerene platina
16577876,2018-09-15,41.3144640968,-111.5782201811,Weber,Utah,United States,Speyeria coronis,Coronis Fritillary,Nymphalidae,Speyeria,Speyeria coronis,
16597731,2018-09-09,40.6718621353,-111.7693176078,Salt Lake,Utah,United States,Polygonia satyrus,Satyr Comma,Nymphalidae,Polygonia,Polygonia satyrus,
16597751,2018-09-09,40.6734726987,-111.7708371639,Salt Lake,Utah,United States,Phyciodes mylitta,Mylitta Crescent,Nymphalidae,Phyciodes,Phyciodes mylitta,
16641321,2018-09-15,31.7129917145,-110.8748245239,Santa Cruz,Arizona,United States,Danaus gilippus,Queen,Nymphalidae,Danaus,Danaus gilippus,
16641418,2018-09-15,31.7129898071,-110.8748245239,Santa Cruz,Arizona,United States,Libytheana carinenta,American Snout,Nymphalidae,Libytheana,Libytheana carinenta,
16641929,2018-09-15,31.7123260498,-110.8720626831,Santa Cruz,Arizona,United States,Pyrisitia proterpia,Tailed Orange,Pieridae,Pyrisitia,Pyrisitia proterpia,
16642190,2018-09-15,31.7121772766,-110.8721313477,Santa Cruz,Arizona,United States,Libytheana carinenta,American Snout,Nymphalidae,Libytheana,Libytheana carinenta,
16642202,2018-09-15,31.712184906,-110.8721389771,Santa Cruz,Arizona,United States,Libytheana carinenta,American Snout,Nymphalidae,Libytheana,Libytheana carinenta,
16642252,2018-09-15,31.7121829987,-110.8721084595,Santa Cruz,Arizona,United States,Libytheana carinenta,American Snout,Nymphalidae,Libytheana,Libytheana carinenta,
16642637,2018-09-15,31.7122039795,-110.8720474243,Santa Cruz,Arizona,United States,Phoebis sennae,Cloudless Sulphur,Pieridae,Phoebis,Phoebis sennae,
16642642,2018-09-15,31.7119503021,-110.8714752197,Santa Cruz,Arizona,United States,Gyrocheilus patrobas,Red-bordered Satyr,Nymphalidae,Gyrocheilus,Gyrocheilus patrobas,
16642987,2018-09-15,31.7121391296,-110.8708724976,Santa Cruz,Arizona,United States,Cyllopsis pyracmon,Nabokov's Satyr,Nymphalidae,Cyllopsis,Cyllopsis pyracmon,
16642999,2018-09-15,31.7121810913,-110.8703079224,Santa Cruz,Arizona,United States,Celastrina echo,Echo Azure,Lycaenidae,Celastrina,Celastrina echo,
16643017,2018-09-15,31.7122421265,-110.8701248169,Santa Cruz,Arizona,United States,Eurema mexicana,Mexican Yellow,Pieridae,Eurema,Eurema mexicana,
16643025,2018-09-15,31.712266922,-110.8701858521,Santa Cruz,Arizona,United States,Celastrina echo,Echo Azure,Lycaenidae,Celastrina,Celastrina echo,
16643033,2018-09-15,31.712266922,-110.8701858521,Santa Cruz,Arizona,United States,Eurema mexicana,Mexican Yellow,Pieridae,Eurema,Eurema mexicana,
16643212,2018-09-15,31.7092761993,-110.8689346313,Santa Cruz,Arizona,United States,Celastrina echo,Echo Azure,Lycaenidae,Celastrina,Celastrina echo,
16643305,2018-09-15,31.7075386047,-110.8674468994,Santa Cruz,Arizona,United States,Eurema mexicana,Mexican Yellow,Pieridae,Eurema,Eurema mexicana,
16643444,2018-09-15,31.707408905,-110.8676452637,Santa Cruz,Arizona,United States,Gyrocheilus patrobas,Red-bordered Satyr,Nymphalidae,Gyrocheilus,Gyrocheilus patrobas,
16643451,2018-09-15,31.7073879242,-110.8676605225,Santa Cruz,Arizona,United States,Libytheana carinenta,American Snout,Nymphalidae,Libytheana,Libytheana carinenta,
16643455,2018-09-15,31.7073612213,-110.8676605225,Santa Cruz,Arizona,United States,Celastrina echo,Echo Azure,Lycaenidae,Celastrina,Celastrina echo,
16643880,2018-09-15,31.7073516846,-110.8676834106,Santa Cruz,Arizona,United States,Gyrocheilus patrobas,Red-bordered Satyr,Nymphalidae,Gyrocheilus,Gyrocheilus patrobas,
16643884,2018-09-15,31.7073764801,-110.8675994873,Santa Cruz,Arizona,United States,Gyrocheilus patrobas,Red-bordered Satyr,Nymphalidae,Gyrocheilus,Gyrocheilus patrobas,
16661709,2018-09-15,31.7107791901,-110.8689804077,Santa Cruz,Arizona,United States,Dymasia dymas,Tiny Checkerspot,Nymphalidae,Dymasia,Dymasia dymas,
16661720,2018-09-15,31.7119369507,-110.8691940308,Santa Cruz,Arizona,United States,Apyrrothrix araxes,Dull Firetip,Hesperiidae,Apyrrothrix,Apyrrothrix araxes,
16661744,2018-09-15,31.7127418518,-110.8701858521,Santa Cruz,Arizona,United States,Battus philenor,Pipevine Swallowtail,Papilionidae,Battus,Battus philenor,
16661759,2018-09-15,31.7126121521,-110.8709030151,Santa Cruz,Arizona,United States,Adelpha eulalia,Arizona Sister,Nymphalidae,Adelpha,Adelpha eulalia,
16687673,2018-09-16,38.92985559,-120.15049668,El Dorado,California,United States,Phyciodes mylitta,Mylitta Crescent,Nymphalidae,Phyciodes,Phyciodes mylitta,
16708115,2018-09-05,35.3016412771,-111.6454543267,Coconino,Arizona,United States,Poladryas arachne,Arachne Checkerspot,Nymphalidae,Poladryas,Poladryas arachne,
16708119,2018-09-05,35.3016420734,-111.6454392393,Coconino,Arizona,United States,Poladryas arachne,Arachne Checkerspot,Nymphalidae,Poladryas,Poladryas arachne,
16708236,2018-09-05,35.3014923307,-111.6455911194,Coconino,Arizona,United States,Poladryas arachne,Arachne Checkerspot,Nymphalidae,Poladryas,Poladryas arachne,
16708238,2018-09-05,35.301738591,-111.6454735213,Coconino,Arizona,United States,Poladryas arachne,Arachne Checkerspot,Nymphalidae,Poladryas,Poladryas arachne,
16708269,2018-09-05,35.3018331388,-111.6451441125,Coconino,Arizona,United States,Poladryas arachne,Arachne Checkerspot,Nymphalidae,Poladryas,Poladryas arachne,
16708276,2018-09-05,35.3017389682,-111.6450157018,Coconino,Arizona,United States,Glaucopsyche lygdamus,Silvery Blue,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,
16708343,2018-09-15,35.3015592182,-111.6454212182,Coconino,Arizona,United States,Poladryas arachne,Arachne Checkerspot,Nymphalidae,Poladryas,Poladryas arachne,
16708353,2018-09-15,35.3015550273,-111.6454953981,Coconino,Arizona,United States,Poladryas arachne,Arachne Checkerspot,Nymphalidae,Poladryas,Poladryas arachne,
16708445,2018-09-15,35.3016320989,-111.6454140098,Coconino,Arizona,United States,Poladryas arachne,Arachne Checkerspot,Nymphalidae,Poladryas,Poladryas arachne,
16708462,2018-09-15,35.3016864974,-111.6453773809,Coconino,Arizona,United States,Poladryas arachne,Arachne Checkerspot,Nymphalidae,Poladryas,Poladryas arachne,
16730516,2018-09-09,45.3911807388,-110.9544369859,Gallatin,Montana,United States,Colias alexandra,Queen Alexandra’s Sulphur,Pieridae,Colias,Colias alexandra,
16730663,2018-09-09,45.3916800488,-110.9532868211,Gallatin,Montana,United States,Colias philodice,Clouded Sulphur,Pieridae,Colias,Colias philodice,
16730666,2018-09-09,45.3915881413,-110.9532842227,Gallatin,Montana,United States,Colias philodice,Clouded Sulphur,Pieridae,Colias,Colias philodice,
16730689,2018-09-09,45.3912475007,-110.9514320736,Gallatin,Montana,United States,Pontia occidentalis,Western White,Pieridae,Pontia,Pontia occidentalis,
16730739,2018-09-09,45.3909727419,-110.9511338455,Gallatin,Montana,United States,Colias meadii,Mead's Sulphur,Pieridae,Colias,Colias meadii,
16730746,2018-09-09,45.3911465826,-110.9510206898,Gallatin,Montana,United States,Colias philodice,Clouded Sulphur,Pieridae,Colias,Colias philodice,
16730753,2018-09-09,45.3911179165,-110.9509869107,Gallatin,Montana,United States,Colias philodice,Clouded Sulphur,Pieridae,Colias,Colias philodice,
16730767,2018-09-09,45.3909004061,-110.9509612621,Gallatin,Montana,United States,Colias eurytheme,Orange Sulphur,Pieridae,Colias,Colias eurytheme,
16730770,2018-09-09,45.3908851091,-110.9508450889,Gallatin,Montana,United States,Colias eurytheme,Orange Sulphur,Pieridae,Colias,Colias eurytheme,
16730773,2018-09-09,45.3908053134,-110.9503344634,Gallatin,Montana,United States,Euptoieta claudia,Variegated Fritillary,Nymphalidae,Euptoieta,Euptoieta claudia,
16730798,2018-09-09,45.391234383,-110.9511700553,Gallatin,Montana,United States,Colias philodice,Clouded Sulphur,Pieridae,Colias,Colias philodice,
16730803,2018-09-09,45.3912521108,-110.9511037544,Gallatin,Montana,United States,Colias philodice,Clouded Sulphur,Pieridae,Colias,Colias philodice,
16730808,2018-09-09,45.391293685,-110.9515208379,Gallatin,Montana,United States,Colias philodice,Clouded Sulphur,Pieridae,Colias,Colias philodice,
16730819,2018-09-09,45.3911298607,-110.954178488,Gallatin,Montana,United States,Pontia occidentalis,Western White,Pieridae,Pontia,Pontia occidentalis,
16779095,2018-09-21,35.356804384,-111.7179145386,Coconino,Arizona,United States,Plebejus melissa,Melissa Blue,Lycaenidae,Plebejus,Plebejus melissa,
16804497,2018-09-22,46.012169372,-111.0261161347,Gallatin,Montana,United States,Colias eurytheme,Orange Sulphur,Pieridae,Colias,Colias eurytheme,
16814367,2018-09-22,39.4040139579,-119.9210146164,Washoe,Nevada,United States,Phyciodes mylitta,Mylitta Crescent,Nymphalidae,Phyciodes,Phyciodes mylitta,
16814379,2018-09-22,39.4038901572,-119.9204730616,Washoe,Nevada,United States,Phyciodes mylitta,Mylitta Crescent,Nymphalidae,Phyciodes,Phyciodes mylitta,
16819232,2018-09-22,31.7068716667,-110.863395,Santa Cruz,Arizona,United States,Adelpha eulalia,Arizona Sister,Nymphalidae,Adelpha,Adelpha eulalia,
16819270,2018-09-22,31.7066166667,-110.8635333333,Santa Cruz,Arizona,United States,Limenitis arthemis arizonensis,Arizona Red-spotted Purple,Nymphalidae,Limenitis,Limenitis arthemis,Limenitis arthemis arizonensis
16819328,2018-09-22,31.706895,-110.8633883333,Santa Cruz,Arizona,United States,Gyrocheilus patrobas,Red-bordered Satyr,Nymphalidae,Gyrocheilus,Gyrocheilus patrobas,
16819336,2018-09-22,31.7069583333,-110.86322,Santa Cruz,Arizona,United States,Celastrina echo,Echo Azure,Lycaenidae,Celastrina,Celastrina echo,
16819358,2018-09-22,31.70697,-110.8632366667,Santa Cruz,Arizona,United States,Libytheana carinenta,American Snout,Nymphalidae,Libytheana,Libytheana carinenta,
16819389,2018-09-22,31.7069383333,-110.8632966667,Santa Cruz,Arizona,United States,Libytheana carinenta,American Snout,Nymphalidae,Libytheana,Libytheana carinenta,
16819414,2018-09-22,31.707025,-110.863175,Santa Cruz,Arizona,United States,Libytheana carinenta,American Snout,Nymphalidae,Libytheana,Libytheana carinenta,
16819429,2018-09-22,31.7070116667,-110.8631666667,Santa Cruz,Arizona,United States,Libytheana carinenta,American Snout,Nymphalidae,Libytheana,Libytheana carinenta,
16819469,2018-09-22,31.70648,-110.863755,Santa Cruz,Arizona,United States,Celastrina echo,Echo Azure,Lycaenidae,Celastrina,Celastrina echo,
16819524,2018-09-22,31.7064666667,-110.86373,Santa Cruz,Arizona,United States,Adelpha eulalia,Arizona Sister,Nymphalidae,Adelpha,Adelpha eulalia,
16819597,2018-09-22,31.70655,-110.8636083333,Santa Cruz,Arizona,United States,Libytheana carinenta,American Snout,Nymphalidae,Libytheana,Libytheana carinenta,
16819614,2018-09-22,31.70662,-110.8637466667,Santa Cruz,Arizona,United States,Libytheana carinenta,American Snout,Nymphalidae,Libytheana,Libytheana carinenta,
16819628,2018-09-22,31.7065916667,-110.863695,Santa Cruz,Arizona,United States,Celastrina echo,Echo Azure,Lycaenidae,Celastrina,Celastrina echo,
16819672,2018-09-22,31.706505,-110.86367,Santa Cruz,Arizona,United States,Libytheana carinenta,American Snout,Nymphalidae,Libytheana,Libytheana carinenta,
16819696,2018-09-22,31.7063916667,-110.8637616667,Santa Cruz,Arizona,United States,Libytheana carinenta,American Snout,Nymphalidae,Libytheana,Libytheana carinenta,
16819745,2018-09-22,31.7064533333,-110.8637383333,Santa Cruz,Arizona,United States,Gyrocheilus patrobas,Red-bordered Satyr,Nymphalidae,Gyrocheilus,Gyrocheilus patrobas,
16819764,2018-09-22,31.7068583333,-110.863395,Santa Cruz,Arizona,United States,Libytheana carinenta,American Snout,Nymphalidae,Libytheana,Libytheana carinenta,
16819773,2018-09-22,31.7068966667,-110.8633333333,Santa Cruz,Arizona,United States,Gyrocheilus patrobas,Red-bordered Satyr,Nymphalidae,Gyrocheilus,Gyrocheilus patrobas,
16819806,2018-09-22,31.7069,-110.86332,Santa Cruz,Arizona,United States,Gyrocheilus patrobas,Red-bordered Satyr,Nymphalidae,Gyrocheilus,Gyrocheilus patrobas,
16819836,2018-09-22,31.7068,-110.8635333333,Santa Cruz,Arizona,United States,Libytheana carinenta,American Snout,Nymphalidae,Libytheana,Libytheana carinenta,
16819860,2018-09-22,31.7068166667,-110.863495,Santa Cruz,Arizona,United States,Libytheana carinenta,American Snout,Nymphalidae,Libytheana,Libytheana carinenta,
16819867,2018-09-22,31.706875,-110.86342,Santa Cruz,Arizona,United States,Libytheana carinenta,American Snout,Nymphalidae,Libytheana,Libytheana carinenta,
16819886,2018-09-22,31.7068716667,-110.863425,Santa Cruz,Arizona,United States,Libytheana carinenta,American Snout,Nymphalidae,Libytheana,Libytheana carinenta,
16834232,2018-09-21,35.3567971755,-111.717623938,Coconino,Arizona,United States,Plebejus melissa,Melissa Blue,Lycaenidae,Plebejus,Plebejus melissa,
